Symbol,Price~,Type,Strike,Exp Date,DTE,Bid,Mid,Ask,Last,Volume,Open Int,Vol/OI,IV,Delta,Time
TSLA,421.06,Call,512.50,2024-12-27,7,0.55,0.57,0.59,0.58,848,444,1.91,75.54%,0.03455,15:59 ET
MU,90.12,Put,99.00,2024-12-27,7,7.15,9.08,11.0,9.75,915,480,1.91,73.41%,-0.808275,15:40 ET
OKLO,21.52,Call,23.00,2024-12-27,7,0.7,0.75,0.8,0.75,1227,644,1.91,110.53%,0.362293,2024-12-20
HOOD,38.33,Put,37.00,2024-12-27,7,0.59,0.61,0.63,0.6,1530,803,1.91,55.53%,-0.305869,15:59 ET
RGTI,9.37,Put,7.50,2024-12-27,7,0.25,0.28,0.3,0.3,2032,1066,1.91,207.70%,-0.178643,15:59 ET
CROX,111.86,Call,115.00,2025-01-17,28,3.8,3.9,4.0,3.85,4096,2145,1.91,40.80%,0.437466,15:42 ET
JPM,237.6,Put,225.00,2024-12-27,7,0.22,0.24,0.26,0.26,734,387,1.9,26.73%,-0.066463,2024-12-20
CRWD,362.29,Call,365.00,2024-12-27,7,5.2,5.4,5.6,5.3,802,423,1.9,31.99%,0.449769,15:58 ET
GOOGL,191.41,Call,222.50,2024-12-27,7,0.1,0.62,1.14,0.12,1017,536,1.9,53.31%,0.023243,15:58 ET
SMCI,31.59,Call,33.50,2024-12-27,7,0.58,0.64,0.7,0.65,1027,540,1.9,77.57%,0.313952,15:59 ET
ENVX,9.73,Call,17.00,2025-06-20,181,0.91,1.56,2.2,1.11,1303,686,1.9,99.98%,0.340816,12:22 ET
QUBT,17.62,Put,16.00,2024-12-27,7,1.1,1.55,2.0,1.57,1313,691,1.9,248.58%,-0.324744,15:58 ET
KSS,14.17,Call,14.50,2024-12-27,7,0.15,0.19,0.23,0.15,1550,814,1.9,37.00%,0.325249,2024-12-20
ANAB,14.55,Put,22.50,2025-03-21,90,10.2,10.6,11.0,10.4,2005,1055,1.9,162.68%,-0.552717,15:50 ET
TSLA,421.06,Put,397.50,2024-12-27,7,4.05,4.45,4.85,4.71,2264,1191,1.9,59.31%,-0.226134,15:59 ET
LRCX,71.79,Call,76.00,2024-12-27,7,0.13,0.16,0.18,0.16,581,307,1.89,32.10%,0.106447,15:46 ET
NMM,42.56,Call,45.00,2025-03-21,90,2.6,2.95,3.3,3.1,700,370,1.89,46.81%,0.466555,2024-12-20
NFLX,909.05,Call,912.50,2024-12-20,0,0.01,0.25,0.49,0.1,729,385,1.89,5.21%,0.088146,15:59 ET
WDC,60.24,Call,80.00,2025-04-17,117,0.98,1.42,1.85,1.23,1000,528,1.89,45.44%,0.166604,15:48 ET
SOUN,21.75,Call,21.50,2024-12-27,7,1.85,1.93,2.0,1.95,1034,547,1.89,151.82%,0.56568,15:59 ET
AAPL,254.49,Put,250.00,2025-01-24,35,3.15,3.5,3.85,3.45,1943,1029,1.89,18.42%,-0.346578,15:59 ET
GME,29.82,Call,30.50,2024-12-27,7,1.0,1.03,1.05,1.02,4452,2350,1.89,80.12%,0.44069,2024-12-20
PLTR,80.55,Call,85.00,2024-12-27,7,1.1,1.13,1.15,1.13,16501,8738,1.89,61.04%,0.279747,15:59 ET
PLTR,80.55,Call,73.00,2024-12-20,0,6.85,7.43,8.0,7.35,12741,6767,1.88,168.89%,0.878373,15:58 ET
GSK,33.6,Call,34.00,2024-12-27,7,0.15,0.2,0.25,0.16,567,301,1.88,17.19%,0.313863,2024-12-20
LUV,33.28,Put,33.00,2024-12-27,7,0.25,0.36,0.47,0.54,653,348,1.88,26.94%,-0.399004,2024-12-20
DOW,39.94,Put,65.00,2025-01-17,28,22.65,23.98,25.3,24.9,660,351,1.88,102.20%,-0.94074,2024-12-20
ARM,132.15,Put,115.00,2024-12-27,7,0.27,0.39,0.51,0.38,851,452,1.88,69.22%,-0.065968,15:56 ET
QBTS,6.44,Call,6.00,2024-12-27,7,1.0,1.1,1.2,1.05,1612,858,1.88,236.37%,0.648984,2024-12-20
SMCI,31.59,Put,27.00,2024-12-27,7,0.16,0.18,0.19,0.18,1763,940,1.88,90.32%,-0.092698,15:59 ET
TSLA,421.06,Call,440.00,2025-01-03,14,14.75,15.8,16.85,14.91,2938,1564,1.88,68.07%,0.401181,15:59 ET
BABA,82.28,Put,84.00,2025-01-03,14,2.66,3.06,3.45,2.6,560,299,1.87,31.17%,-0.626649,2024-12-20
AVGO,220.79,Call,190.00,2024-12-27,7,29.45,31.05,32.65,30.46,3325,1782,1.87,95.90%,0.885282,15:53 ET
KO,62.55,Put,62.00,2024-12-27,7,0.18,0.24,0.29,0.22,8042,4298,1.87,13.01%,-0.303685,2024-12-20
ACHR,9.49,Call,9.00,2024-12-20,0,0.45,0.5,0.55,0.53,10683,5737,1.86,100.51%,0.851679,2024-12-20
TSLA,421.06,Call,480.00,2024-12-27,7,1.39,1.42,1.44,1.4,23661,12701,1.86,65.68%,0.082995,15:59 ET
MU,90.12,Put,82.00,2024-12-27,7,0.14,0.16,0.17,0.17,576,309,1.86,46.46%,-0.065396,15:59 ET
QBTS,6.44,Call,6.50,2024-12-27,7,0.75,0.8,0.85,0.85,848,455,1.86,246.63%,0.55811,2024-12-20
MARA,19.96,Call,20.00,2025-01-03,14,1.4,1.46,1.52,1.5,1088,585,1.86,96.48%,0.537116,15:57 ET
MSTR,364.2,Call,400.00,2025-01-10,21,21.45,22.05,22.65,22.0,1144,615,1.86,101.09%,0.399492,15:59 ET
OXY,47.13,Call,50.00,2025-01-03,14,0.1,0.17,0.23,0.2,1758,943,1.86,28.10%,0.151978,2024-12-20
META,585.25,Put,570.00,2024-12-27,7,3.55,3.78,4.0,3.92,1881,1010,1.86,30.83%,-0.255712,15:59 ET
IONQ,44.42,Call,44.00,2024-12-20,0,0.34,0.69,1.03,0.4,2777,1492,1.86,87.24%,0.592899,2024-12-20
SMCI,31.59,Call,35.00,2025-01-24,35,2.3,2.43,2.55,2.35,517,280,1.85,91.95%,0.419651,15:59 ET
GRNT,6.19,Call,7.50,2025-01-17,28,0.05,0.1,0.15,0.12,524,283,1.85,72.25%,0.19203,2024-12-20
CRWD,362.29,Put,362.50,2024-12-20,0,0.32,0.66,0.99,0.81,656,355,1.85,9.60%,-0.538038,15:58 ET
MSFT,436.6,Put,200.00,2025-03-21,90,0.01,0.3,0.59,0.11,816,440,1.85,60.05%,-0.002595,15:21 ET
GME,29.82,Call,35.00,2025-02-21,63,3.85,3.97,4.1,3.97,1961,1058,1.85,117.94%,0.463489,2024-12-20
MNST,51.72,Put,40.00,2025-06-20,181,0.05,0.35,0.65,0.57,2424,1310,1.85,32.56%,-0.093684,14:46 ET
LRCX,71.79,Put,73.50,2024-12-20,0,0.89,2.65,4.4,1.77,2905,1570,1.85,35.54%,-0.8974,15:55 ET
MSTR,364.2,Put,350.00,2024-12-27,7,10.4,10.8,11.2,10.7,4589,2496,1.84,86.09%,-0.344752,15:59 ET
BA,177.35,Call,177.50,2024-12-20,0,0.02,0.88,1.73,0.21,4967,2693,1.84,7.57%,0.415789,2024-12-20
ADBE,447.17,Put,400.00,2024-12-27,7,0.08,0.14,0.2,0.14,625,339,1.84,38.36%,-0.016174,15:48 ET
ROKU,80.59,Call,90.00,2025-02-21,63,5.35,5.65,5.95,5.55,803,437,1.84,66.08%,0.406236,15:29 ET
LLY,767.76,Call,770.00,2024-12-20,0,0.1,0.57,1.03,0.3,1114,607,1.84,6.54%,0.204879,2024-12-20
SLB,36.83,Put,50.00,2025-01-17,28,12.2,12.93,13.65,13.25,2493,1354,1.84,63.73%,-0.954065,2024-12-20
AVGO,220.79,Call,180.00,2024-12-27,7,39.35,41.0,42.65,40.69,3355,1823,1.84,120.23%,0.905456,15:57 ET
RDDT,170.71,Call,175.00,2024-12-27,7,2.75,3.33,3.9,3.9,503,275,1.83,60.07%,0.402752,2024-12-20
RKLB,24.87,Call,24.50,2024-12-27,7,0.6,0.95,1.3,1.15,576,314,1.83,69.08%,0.584616,15:55 ET
SERV,14.61,Call,15.00,2024-12-27,7,0.75,0.85,0.95,0.85,600,327,1.83,125.84%,0.476467,15:56 ET
MNKD,6.85,Call,10.00,2025-05-16,146,0.3,0.32,0.35,0.33,823,449,1.83,63.68%,0.243511,15:58 ET
MARA,19.96,Call,22.00,2025-01-03,14,0.72,0.77,0.82,0.8,917,502,1.83,98.31%,0.344535,15:55 ET
VKTX,42.25,Call,50.00,2024-12-27,7,0.15,0.28,0.4,0.3,1174,641,1.83,95.82%,0.11579,15:59 ET
AVGO,220.79,Call,195.00,2024-12-27,7,25.0,26.0,27.0,29.6,1275,696,1.83,42.90%,0.983313,15:50 ET
APP,340.99,Call,340.00,2024-12-20,0,0.1,0.88,1.65,1.2,1317,720,1.83,7.54%,0.781,15:59 ET
DELL,115.77,Put,125.00,2025-03-21,90,13.75,14.98,16.2,15.06,2171,1187,1.83,43.33%,-0.590384,2024-12-20
SOUN,21.75,Put,20.00,2024-12-27,7,0.95,1.01,1.07,0.95,3957,2161,1.83,146.91%,-0.301904,15:59 ET
COF,178.65,Put,170.00,2025-01-17,28,1.95,2.33,2.7,3.28,4613,2524,1.83,29.90%,-0.25222,2024-12-20
ROKU,80.59,Call,95.00,2025-01-17,28,1.06,1.11,1.15,1.1,6288,3437,1.83,56.93%,0.173013,15:59 ET
CRM,343.65,Call,342.50,2024-12-20,0,0.39,1.35,2.31,0.2,7052,3852,1.83,8.01%,0.798003,2024-12-20
TSLA,421.06,Put,385.00,2024-12-27,7,2.54,2.71,2.88,2.81,4277,2353,1.82,63.60%,-0.142383,15:59 ET
RIOT,11.55,Call,12.00,2024-12-27,7,0.34,0.36,0.37,0.36,6986,3832,1.82,84.97%,0.397988,15:59 ET
PLTR,80.55,Call,77.00,2024-12-27,7,4.6,4.8,5.0,4.9,7701,4221,1.82,62.48%,0.717158,15:59 ET
CRWD,362.29,Call,355.00,2024-12-20,0,6.45,7.43,8.4,7.9,567,312,1.82,38.35%,0.849991,15:55 ET
QBTS,6.44,Put,6.00,2025-01-03,14,0.65,0.7,0.75,0.7,692,381,1.82,187.92%,-0.351884,2024-12-20
CVS,44.36,Put,54.00,2025-01-03,14,9.2,9.48,9.75,9.75,930,510,1.82,59.36%,-0.94749,2024-12-20
CSCO,58.52,Put,59.00,2024-12-27,7,0.47,0.63,0.79,0.65,2248,1237,1.82,11.53%,-0.687989,15:46 ET
GME,29.82,Call,33.00,2024-12-27,7,0.51,0.54,0.56,0.52,3013,1657,1.82,94.91%,0.239959,2024-12-20
KMX,84.27,Call,92.50,2025-01-17,28,0.4,0.48,0.55,0.55,513,283,1.81,30.49%,0.153905,2024-12-20
JNJ,144.47,Call,145.00,2024-12-27,7,0.69,0.87,1.04,0.8,619,342,1.81,12.88%,0.426945,2024-12-20
NVDA,134.7,Call,120.00,2025-01-24,35,17.1,18.25,19.4,16.9,698,385,1.81,54.85%,0.785286,15:30 ET
META,585.25,Put,555.00,2024-12-27,7,1.48,1.68,1.88,1.79,809,448,1.81,34.61%,-0.12574,15:59 ET
COIN,278.71,Call,300.00,2025-01-03,14,6.65,6.75,6.85,7.0,1025,567,1.81,65.97%,0.311504,15:59 ET
META,585.25,Put,590.00,2024-12-27,7,10.65,11.13,11.6,11.45,4043,2236,1.81,28.09%,-0.568891,15:59 ET
DLTR,72.94,Put,120.00,2025-01-17,28,45.25,47.23,49.2,48.1,9000,5012,1.8,130.70%,-0.887378,14:39 ET
AVGO,220.79,Call,160.00,2025-01-03,14,59.4,61.03,62.65,68.35,693,386,1.8,63.68%,0.99567,14:57 ET
PLTR,80.55,Call,83.00,2025-01-03,14,2.76,2.98,3.2,3.0,706,392,1.8,63.46%,0.434542,15:59 ET
AMD,119.21,Call,175.00,2025-04-17,117,1.97,2.02,2.07,2.0,1302,725,1.8,51.37%,0.129897,15:31 ET
GME,29.82,Put,29.00,2024-12-27,7,0.73,0.78,0.84,0.75,1723,959,1.8,68.47%,-0.366331,2024-12-20
HOOD,38.33,Put,37.50,2024-12-27,7,0.75,0.77,0.79,0.83,923,515,1.79,54.89%,-0.368521,15:54 ET
MCHP,55.51,Put,82.50,2025-01-17,28,26.8,26.95,27.1,26.2,1254,700,1.79,77.52%,-0.962909,15:28 ET
CELH,27.01,Call,28.00,2024-12-27,7,0.41,0.45,0.49,0.47,1577,880,1.79,57.22%,0.343223,15:59 ET
META,585.25,Call,600.00,2025-01-03,14,7.8,7.82,7.85,7.85,2158,1208,1.79,29.50%,0.35423,15:59 ET
NVO,85.0,Put,85.00,2024-12-20,0,0.0,0.06,0.11,0.19,3347,1865,1.79,10.95%,-0.494547,2024-12-20
TSLA,421.06,Put,445.00,2024-12-27,7,27.65,28.8,29.95,28.65,4376,2450,1.79,57.41%,-0.742355,15:59 ET
TSLA,421.06,Call,470.00,2024-12-27,7,1.95,1.98,2.02,1.96,13527,7565,1.79,63.00%,0.11375,15:59 ET
TSLA,421.06,Put,370.00,2024-12-27,7,1.49,1.6,1.7,1.66,5689,3191,1.78,70.77%,-0.084375,15:59 ET
LLY,767.76,Call,775.00,2024-12-20,0,0.0,0.04,0.07,0.1,837,471,1.78,11.07%,0.053664,2024-12-20
AVGO,220.79,Put,227.50,2024-12-27,7,7.9,8.63,9.35,8.69,1951,1099,1.78,37.85%,-0.704572,15:59 ET
BA,177.35,Call,190.00,2024-12-27,7,0.17,0.23,0.28,0.25,3283,1840,1.78,33.26%,0.070345,2024-12-20
META,585.25,Put,545.00,2024-12-27,7,1.19,1.23,1.28,1.25,525,297,1.77,38.66%,-0.085101,15:59 ET
JD,35.64,Put,35.50,2024-12-27,7,0.47,0.51,0.55,0.52,581,329,1.77,29.37%,-0.459037,15:58 ET
SHOP,108.95,Put,106.00,2024-12-27,7,0.8,0.94,1.07,0.87,624,353,1.77,34.34%,-0.268567,2024-12-20
PLTR,80.55,Put,55.00,2025-01-31,42,0.53,0.61,0.69,0.61,942,531,1.77,79.58%,-0.058704,15:59 ET
LRCX,71.79,Call,72.50,2024-12-27,7,0.72,0.9,1.07,1.11,977,553,1.77,30.07%,0.420518,15:36 ET
ENVX,9.73,Call,9.00,2024-12-27,7,0.77,0.83,0.88,0.85,1154,651,1.77,71.54%,0.801133,15:54 ET
RBLX,60.11,Put,57.00,2024-12-27,7,0.19,0.22,0.25,0.23,1362,768,1.77,37.23%,-0.141933,2024-12-20
TSN,58.02,Put,57.50,2025-01-17,28,0.9,1.08,1.25,1.25,4352,2459,1.77,23.82%,-0.427506,2024-12-20
RGTI,9.37,Call,8.50,2024-12-27,7,1.45,2.0,2.55,1.5,4613,2607,1.77,203.64%,0.687832,15:59 ET
CLSK,11.14,Call,11.00,2024-12-27,7,0.54,0.65,0.75,0.63,4822,2719,1.77,90.35%,0.56776,15:57 ET
HOOD,38.33,Call,38.00,2024-12-20,0,0.3,0.41,0.52,0.36,6864,3879,1.77,16.33%,0.850336,15:58 ET
NVDA,134.7,Put,127.00,2024-12-27,7,0.61,0.65,0.68,0.68,13302,7552,1.76,43.77%,-0.155177,15:59 ET
DNA,10.08,Call,10.00,2025-01-17,28,1.0,1.25,1.5,1.45,818,466,1.76,126.32%,0.582287,2024-12-20
ENPH,71.45,Call,69.00,2024-12-20,0,2.17,2.41,2.65,2.51,1028,584,1.76,45.64%,0.931695,15:58 ET
NFLX,909.05,Put,915.00,2024-12-20,0,4.1,5.78,7.45,6.52,1099,624,1.76,13.77%,-0.817457,15:58 ET
ACHR,9.49,Put,9.00,2024-12-27,7,0.35,0.38,0.4,0.36,1809,1026,1.76,112.70%,-0.336308,2024-12-20
MRK,98.05,Put,115.00,2025-01-17,28,16.4,17.1,17.8,16.2,3366,1915,1.76,35.66%,-0.945104,2024-12-20
UBER,60.73,Put,64.00,2024-12-27,7,2.98,3.24,3.5,3.47,555,317,1.75,36.04%,-0.847799,2024-12-20
TSLA,421.06,Call,345.00,2025-01-03,14,76.55,80.28,84.0,80.0,1023,584,1.75,83.86%,0.904214,15:59 ET
COP,95.12,Put,125.00,2025-01-17,28,27.7,30.0,32.3,29.35,1300,743,1.75,99.93%,-0.801222,2024-12-20
TSLA,421.06,Put,377.50,2024-12-27,7,1.8,1.99,2.18,2.09,1439,824,1.75,66.59%,-0.107648,15:59 ET
RKLB,24.87,Call,27.00,2024-12-27,7,0.25,0.35,0.45,0.3,1686,963,1.75,71.81%,0.221289,15:58 ET
HOOD,38.33,Call,36.50,2024-12-20,0,1.23,1.58,1.92,1.69,5856,3339,1.75,78.58%,0.889074,15:39 ET
BB,3.69,Call,3.50,2024-12-20,0,0.17,0.18,0.19,0.18,20845,11970,1.74,0.00%,0.0,2024-12-20
JMIA,4.03,Call,2.50,2026-01-16,392,1.9,2.7,3.5,2.2,500,288,1.74,96.85%,0.846846,2024-12-20
GME,29.82,Call,32.50,2024-12-27,7,0.57,0.59,0.6,0.59,626,360,1.74,92.08%,0.27013,2024-12-20
NVO,85.0,Put,101.00,2024-12-27,7,15.15,16.13,17.1,15.44,668,385,1.74,118.36%,-0.833796,2024-12-20
XPO,135.25,Call,150.00,2025-01-17,28,2.55,2.72,2.9,3.05,718,412,1.74,50.16%,0.257705,2024-12-20
NET,112.69,Call,120.00,2024-12-27,7,0.21,0.24,0.27,0.21,796,458,1.74,32.83%,0.090026,2024-12-20
COIN,278.71,Call,320.00,2025-01-03,14,2.41,2.81,3.2,2.9,805,463,1.74,66.11%,0.161362,15:42 ET
MSTR,364.2,Put,300.00,2025-01-10,21,10.3,10.6,10.9,10.53,1445,829,1.74,105.93%,-0.184199,15:59 ET
BTI,36.24,Call,37.00,2025-02-21,63,0.65,0.88,1.1,0.9,1687,970,1.74,21.86%,0.40403,2024-12-20
INTC,19.52,Call,19.00,2024-12-27,7,0.73,0.81,0.89,0.77,2894,1662,1.74,43.18%,0.686923,15:59 ET
NFLX,909.05,Call,920.00,2024-12-27,7,7.8,8.25,8.7,8.08,842,488,1.73,24.76%,0.379603,15:55 ET
MARA,19.96,Call,24.50,2025-01-10,21,0.51,0.62,0.73,0.69,850,490,1.73,106.86%,0.254222,15:44 ET
ACHR,9.49,Put,8.50,2024-12-27,7,0.15,0.2,0.25,0.22,955,553,1.73,118.83%,-0.224658,2024-12-20
MSTR,364.2,Put,100.00,2025-01-03,14,0.05,0.15,0.25,0.17,1065,615,1.73,260.54%,-0.002628,15:54 ET
LLY,767.76,Put,780.00,2024-12-20,0,9.5,11.43,13.35,12.5,1276,739,1.73,21.60%,-0.920885,2024-12-20
EXC,37.02,Call,37.00,2025-01-17,28,0.8,0.95,1.1,0.9,1434,829,1.73,21.64%,0.516797,15:58 ET
APLD,8.01,Call,8.50,2024-12-27,7,0.2,0.23,0.25,0.25,1526,882,1.73,98.99%,0.360087,15:51 ET
O,52.79,Call,52.50,2025-01-17,28,1.1,1.18,1.25,1.25,3042,1759,1.73,17.95%,0.568916,2024-12-20
QBTS,6.44,Call,8.00,2024-12-27,7,0.35,0.38,0.4,0.3,3308,1909,1.73,242.31%,0.316997,2024-12-20
META,585.25,Put,595.00,2024-12-27,7,13.1,13.9,14.7,14.46,5360,3094,1.73,27.70%,-0.65502,15:59 ET
DJT,34.71,Call,34.00,2024-12-27,7,1.23,1.52,1.81,1.7,608,353,1.72,68.38%,0.608312,15:54 ET
ADBE,447.17,Put,440.00,2024-12-27,7,2.62,2.76,2.89,2.75,829,482,1.72,23.44%,-0.295517,15:54 ET
AMGN,263.38,Put,310.00,2025-01-17,28,45.0,46.4,47.8,46.35,922,535,1.72,43.78%,-0.902052,15:59 ET
CCL,26.8,Put,25.50,2024-12-27,7,0.09,0.12,0.15,0.1,1058,615,1.72,34.73%,-0.147185,2024-12-20
RGTI,9.37,Call,10.50,2024-12-27,7,0.7,0.77,0.85,0.78,2097,1222,1.72,231.27%,0.423594,15:59 ET
RGTI,9.37,Call,10.00,2025-01-03,14,1.25,1.33,1.4,1.37,2456,1425,1.72,221.14%,0.528031,15:59 ET
MSFT,436.6,Call,452.50,2024-12-27,7,0.28,0.32,0.35,0.31,2628,1531,1.72,16.94%,0.06917,15:59 ET
GOOG,192.96,Call,190.00,2024-12-27,7,4.4,4.5,4.6,4.53,2834,1646,1.72,25.47%,0.683829,15:59 ET
OKLO,21.52,Call,21.00,2024-12-20,0,0.45,0.5,0.55,0.63,3203,1866,1.72,40.78%,0.879185,2024-12-20
DVN,30.77,Put,45.00,2025-01-17,28,13.95,14.6,15.25,14.2,3240,1887,1.72,133.86%,-0.79908,2024-12-20
HMY,8.43,Call,9.00,2025-01-17,28,0.25,0.28,0.3,0.25,3364,1957,1.72,49.59%,0.346451,2024-12-20
LLY,767.76,Put,785.00,2024-12-20,0,14.0,17.35,20.7,17.71,747,437,1.71,31.69%,-0.910497,2024-12-20
SNAP,11.4,Call,11.50,2025-01-10,21,0.68,0.71,0.73,0.77,775,454,1.71,67.65%,0.517361,2024-12-20
RBLX,60.11,Call,62.00,2024-12-27,7,0.28,0.37,0.45,0.41,781,457,1.71,32.36%,0.258189,2024-12-20
SOUN,21.75,Call,26.00,2024-12-27,7,0.47,0.63,0.78,0.7,857,501,1.71,167.26%,0.257821,15:59 ET
AMC,4.18,Call,6.00,2025-01-31,42,0.01,0.13,0.25,0.23,953,556,1.71,124.95%,0.26136,2024-12-20
KO,62.55,Call,63.00,2024-12-27,7,0.26,0.32,0.37,0.32,968,565,1.71,14.62%,0.370677,2024-12-20
TSLA,421.06,Put,367.50,2024-12-27,7,1.5,1.55,1.6,1.54,1037,605,1.71,72.17%,-0.077898,15:59 ET
GME,29.82,Call,29.00,2024-12-27,7,1.59,1.7,1.8,1.59,2276,1331,1.71,69.92%,0.631048,2024-12-20
TSLA,421.06,Call,445.00,2025-01-17,28,22.3,22.7,23.1,22.72,3093,1811,1.71,68.58%,0.429482,15:59 ET
CLSK,11.14,Call,12.00,2024-12-27,7,0.25,0.28,0.31,0.25,5557,3247,1.71,90.59%,0.30045,15:58 ET
NVDA,134.7,Call,130.00,2024-12-27,7,6.05,6.15,6.25,6.25,40251,23568,1.71,45.16%,0.730114,15:59 ET
BA,177.35,Call,185.00,2024-12-27,7,0.51,0.63,0.75,0.75,4119,2429,1.7,32.31%,0.178268,2024-12-20
PLTR,80.55,Put,70.00,2024-12-27,7,0.25,0.26,0.26,0.25,22006,12910,1.7,71.02%,-0.068799,15:59 ET
AAPL,254.49,Call,275.00,2025-01-31,42,0.0,0.8,1.59,1.52,508,299,1.7,21.10%,0.162928,15:59 ET
BYND,3.55,Put,3.50,2024-12-27,7,0.12,0.14,0.16,0.14,533,313,1.7,84.82%,-0.426363,15:49 ET
MSTR,364.2,Call,402.50,2024-12-27,7,5.5,5.73,5.95,5.85,571,335,1.7,90.48%,0.233177,15:59 ET
MGM,34.16,Call,35.00,2024-12-27,7,0.14,0.18,0.21,0.19,585,345,1.7,25.79%,0.261778,2024-12-20
APP,340.99,Call,335.00,2024-12-20,0,4.2,5.7,7.2,7.0,680,400,1.7,44.15%,0.785105,15:57 ET
EIX,79.52,Call,95.00,2025-07-18,209,0.1,0.4,0.7,0.65,801,472,1.7,18.93%,0.122139,2024-12-20
GOOGL,191.41,Put,180.00,2025-01-31,42,3.25,3.43,3.6,3.43,840,494,1.7,32.32%,-0.257328,15:34 ET
MU,90.12,Call,90.00,2025-01-10,21,3.5,3.6,3.7,3.6,968,569,1.7,39.90%,0.534211,15:59 ET
SLB,36.83,Put,47.50,2025-01-17,28,10.4,10.98,11.55,10.75,1073,631,1.7,54.94%,-0.948343,2024-12-20
MSTR,364.2,Put,340.00,2024-12-27,7,7.6,7.93,8.25,8.0,1865,1094,1.7,90.58%,-0.268605,15:59 ET
TSLA,421.06,Put,340.00,2025-01-03,14,2.28,2.43,2.58,2.43,3241,1906,1.7,81.21%,-0.075773,15:57 ET
GOOGL,191.41,Put,182.50,2025-01-03,14,1.0,1.07,1.14,0.95,524,310,1.69,28.35%,-0.180842,15:49 ET
NVO,85.0,Put,75.00,2025-06-20,181,2.5,3.5,4.5,3.6,552,326,1.69,35.47%,-0.250126,2024-12-20
KGC,9.25,Call,15.00,2027-01-15,756,0.9,0.98,1.05,1.08,600,354,1.69,42.75%,0.343283,2024-12-20
ARM,132.15,Put,125.00,2024-12-27,7,1.65,1.77,1.88,1.78,1357,801,1.69,63.52%,-0.24661,15:58 ET
OXY,47.13,Call,47.00,2024-12-27,7,0.62,0.73,0.83,0.73,1884,1112,1.69,25.01%,0.544476,2024-12-20
NFLX,909.05,Call,910.00,2024-12-20,0,0.06,0.62,1.18,0.61,2151,1271,1.69,5.16%,0.366027,15:59 ET
APO,171.03,Put,170.00,2024-12-20,0,0.2,0.48,0.75,0.25,2547,1503,1.69,18.15%,-0.256511,2024-12-20
PLTR,80.55,Call,75.00,2024-12-20,0,5.45,6.43,7.4,5.57,44559,26362,1.69,61.36%,0.988048,15:59 ET
GME,29.82,Put,30.00,2024-12-20,0,0.05,0.1,0.15,0.13,6370,3787,1.68,0.00%,0.0,2024-12-20
AAPL,254.49,Call,252.50,2024-12-20,0,1.7,2.63,3.55,2.28,86225,51345,1.68,18.04%,0.803539,15:59 ET
JNJ,144.47,Put,180.00,2025-01-17,28,33.75,35.6,37.45,35.7,505,300,1.68,44.56%,-0.961503,2024-12-20
CLSK,11.14,Call,13.00,2025-01-03,14,0.3,0.32,0.33,0.3,1164,694,1.68,101.06%,0.250674,15:57 ET
AVGO,220.79,Call,185.00,2024-12-27,7,34.3,35.97,37.65,35.8,1490,887,1.68,108.02%,0.896334,15:57 ET
AMD,119.21,Call,340.00,2026-01-16,392,1.5,1.55,1.59,1.59,500,299,1.67,54.19%,0.06624,14:22 ET
BYND,3.55,Put,3.50,2025-01-31,42,0.43,0.56,0.69,0.6,500,300,1.67,133.97%,-0.394817,12:51 ET
SMCI,31.59,Call,32.50,2024-12-27,7,0.77,0.89,1.01,1.0,734,440,1.67,78.97%,0.421914,15:59 ET
FAST,74.82,Call,74.62,2025-01-17,28,2.4,2.58,2.75,2.53,1701,1017,1.67,28.54%,0.538108,15:46 ET
NEE,71.67,Call,92.50,2025-03-21,90,0.15,0.5,0.85,0.21,2501,1499,1.67,29.57%,0.050266,2024-12-20
TSLA,421.06,Put,395.00,2024-12-27,7,4.1,4.23,4.35,4.3,3047,1822,1.67,60.45%,-0.207679,15:59 ET
RIVN,13.83,Put,13.00,2024-12-27,7,0.18,0.2,0.21,0.18,3196,1919,1.67,66.15%,-0.232696,15:59 ET
TSLA,421.06,Put,375.00,2024-12-27,7,1.77,1.89,2.0,1.97,4644,2787,1.67,68.34%,-0.100269,15:59 ET
AMD,119.21,Put,115.00,2024-12-27,7,0.8,0.87,0.93,0.88,10427,6287,1.66,37.96%,-0.234202,15:59 ET
AAPL,254.49,Put,240.00,2024-12-27,7,0.23,0.25,0.27,0.24,13459,8115,1.66,27.48%,-0.057173,15:59 ET
PLTR,80.55,Call,80.00,2024-12-27,7,3.0,3.03,3.05,3.0,39329,23758,1.66,60.44%,0.553384,15:59 ET
MPW,3.86,Put,2.00,2025-07-18,209,0.0,0.12,0.23,0.19,581,351,1.66,94.74%,-0.101685,2024-12-20
TRU,95.11,Call,100.00,2025-01-17,28,0.05,1.63,3.2,1.55,586,354,1.66,31.17%,0.308113,2024-12-20
DJT,34.71,Put,34.50,2024-12-27,7,1.01,1.12,1.22,1.11,616,370,1.66,64.11%,-0.451942,15:59 ET
DELL,115.77,Put,115.00,2025-01-03,14,1.2,1.94,2.69,2.43,781,471,1.66,31.67%,-0.43872,2024-12-20
AMZN,224.92,Call,255.00,2025-01-10,21,0.16,0.19,0.21,0.19,1314,793,1.66,27.45%,0.033376,15:54 ET
HPQ,32.94,Put,30.00,2025-02-21,63,0.43,0.76,1.08,0.52,1348,813,1.66,30.53%,-0.207272,2024-12-20
